source,trade_id,timestamp,event_type,total_buys,total_sells,total_trades,win_rate_pct,realized_pnl_usd,realized_pnl_sol,total_cost_usd,sold_income_usd,total_fees_usd,native_balance_sol,avg_holding_seconds,loss_gt_50,loss_0_50,profit_0_100,profit_100_400,profit_gt_400,token_address,token_amount,current_sol_balance,token_symbol,quote_amount_sol,buy_cost_usd,sold_usd,pnl_usd,pnl_pct,pnl_sol,is_win,score_at_buy,rug_ratio,source_strat,timestamp_open,timestamp_close,entry_price,smart_degen,bundler_rate,holder_count,price_usd,launchpad,tx_hash,gas_usd,dex_usd,priority_fee_sol,tip_fee_sol
bot_trade_log,99,2026-07-04 01:38:39 UTC,close,,,,,,,,,,,,,,,,,BXFHXgrKArdeUcXr7potXzMAiLwpj8vEfeLgPWXbMgXZ,,,LEAN,0.05,,,,,,,,,trending,2026-07-04 01:33:37 UTC,2026-07-04 01:38:39 UTC,,,,,,,,,,,
bot_positions,201,2026-07-04 01:38:39 UTC,close,,,,,,,,,,,,,,,,,BXFHXgrKArdeUcXr7potXzMAiLwpj8vEfeLgPWXbMgXZ,,,LEAN,0.05,,,,,,,100,0.01,trending,2026-07-04 01:33:37 UTC,2026-07-04 01:38:39 UTC,9004.06,0,0.4175,51,,,,,,,
bot_trade_log,100,2026-07-04 02:11:57 UTC,close,,,,,,,,,,,,,,,,,2ax1j2wGFVmFNTQFVCAmLaQA8E5jaX2xUCFHd7dHpump,,,L∃∀N,0.05,,,,,0.378784,True,100,0.03,trending,2026-07-04 01:38:07 UTC,2026-07-04 02:11:57 UTC,,,,,,,,,,,
bot_trade_log,101,2026-07-04 02:11:57 UTC,close,,,,,,,,,,,,,,,,,6XmkYfkVgfgvLgmHssJzaWYn3QZkCn73MtWMvgPhpump,,,MOMSEM,0.05,,,,,0.378784,True,100,0,trending,2026-07-04 01:39:07 UTC,2026-07-04 02:11:57 UTC,,,,,,,,,,,
bot_positions,202,2026-07-04 02:11:57 UTC,close,,,,,,,,,,,,,,,,,2ax1j2wGFVmFNTQFVCAmLaQA8E5jaX2xUCFHd7dHpump,,,L∃∀N,0.05,,,,,0.378784,True,100,0.03,trending,2026-07-04 01:38:07 UTC,2026-07-04 02:11:57 UTC,6814.59,0,0.1412,54,,,,,,,
bot_positions,203,2026-07-04 02:11:57 UTC,close,,,,,,,,,,,,,,,,,6XmkYfkVgfgvLgmHssJzaWYn3QZkCn73MtWMvgPhpump,,,MOMSEM,0.05,,,,,0.378784,True,100,0,trending,2026-07-04 01:39:07 UTC,2026-07-04 02:11:57 UTC,9062.5,0,0.458,54,,,,,,,
bot_trade_log,102,2026-07-04 02:18:01 UTC,close,,,,,,,,,,,,,,,,,CqTTSFrUSCupqewuE7JvsMkPnw1xq7m4gjiBrwsipump,,,bullfish,0.05,,,,,-0.431563,False,90,0,trending,2026-07-04 02:12:24 UTC,2026-07-04 02:18:01 UTC,,,,,,,,,,,
bot_trade_log,103,2026-07-04 02:18:01 UTC,close,,,,,,,,,,,,,,,,,HNpFLNp83ejhjWJywx32Ubt2hjRukrTdRh5NLj6Upump,,,BULLCHUA,0.05,,,,,-0.431563,False,65,0.03,trending,2026-07-04 02:12:24 UTC,2026-07-04 02:18:01 UTC,,,,,,,,,,,
bot_positions,204,2026-07-04 02:18:01 UTC,close,,,,,,,,,,,,,,,,,CqTTSFrUSCupqewuE7JvsMkPnw1xq7m4gjiBrwsipump,,,bullfish,0.05,,,,,-0.431563,False,90,0,trending,2026-07-04 02:12:24 UTC,2026-07-04 02:18:01 UTC,19337.8,0,0.2651,524,,,,,,,
bot_positions,205,2026-07-04 02:18:01 UTC,close,,,,,,,,,,,,,,,,,HNpFLNp83ejhjWJywx32Ubt2hjRukrTdRh5NLj6Upump,,,BULLCHUA,0.05,,,,,-0.431563,False,65,0.03,trending,2026-07-04 02:12:24 UTC,2026-07-04 02:18:01 UTC,12524.8,1,0.2654,78,,,,,,,
bot_trade_log,104,2026-07-04 02:25:02 UTC,close,,,,,,,,,,,,,,,,,tCztDQdDQHjWJuMDHZy6pmKHymMvBZQYtTi4KxWpump,,,MIAW,0.05,,,,,-0.155558,False,77,0,trending,2026-07-04 02:19:29 UTC,2026-07-04 02:25:02 UTC,,,,,,,,,,,
bot_positions,206,2026-07-04 02:25:02 UTC,close,,,,,,,,,,,,,,,,,tCztDQdDQHjWJuMDHZy6pmKHymMvBZQYtTi4KxWpump,,,MIAW,0.05,,,,,-0.155558,False,77,0,trending,2026-07-04 02:19:29 UTC,2026-07-04 02:25:02 UTC,8358.79,0,0.2394,56,,,,,,,
bot_trade_log,105,2026-07-04 02:27:01 UTC,close,,,,,,,,,,,,,,,,,7jkL9EDmvTecYBhyDtexxsrcwwyBCaXegZzvfvSPpump,,,Black,0.05,,,,,-0.155558,False,50,0,trending,2026-07-04 02:21:59 UTC,2026-07-04 02:27:01 UTC,,,,,,,,,,,
bot_positions,207,2026-07-04 02:27:01 UTC,close,,,,,,,,,,,,,,,,,7jkL9EDmvTecYBhyDtexxsrcwwyBCaXegZzvfvSPpump,,,Black,0.05,,,,,-0.155558,False,50,0,trending,2026-07-04 02:21:59 UTC,2026-07-04 02:27:01 UTC,17708.7,1,0.4104,99,,,,,,,
bot_trade_log,106,2026-07-04 02:31:01 UTC,close,,,,,,,,,,,,,,,,,4CnDbEkPoHuxZkFbNHGSXoRrjnQ69hjJ7efLoxxvpump,,,Black,0.05,,,,,-0.155558,False,90,0.02,trending,2026-07-04 02:25:59 UTC,2026-07-04 02:31:01 UTC,,,,,,,,,,,
bot_positions,208,2026-07-04 02:31:01 UTC,close,,,,,,,,,,,,,,,,,4CnDbEkPoHuxZkFbNHGSXoRrjnQ69hjJ7efLoxxvpump,,,Black,0.05,,,,,-0.155558,False,90,0.02,trending,2026-07-04 02:25:59 UTC,2026-07-04 02:31:01 UTC,5613.91,2,0.0923,55,,,,,,,
bot_trade_log,107,2026-07-04 02:33:01 UTC,close,,,,,,,,,,,,,,,,,CEzvwesyiXwMvpma9D1jr4hsf7S6ABdEJwFXuTTypump,,,SIGBULL,0.05,,,,,-0.155523,False,87,0,trending,2026-07-04 02:27:29 UTC,2026-07-04 02:33:01 UTC,,,,,,,,,,,
bot_positions,209,2026-07-04 02:33:01 UTC,close,,,,,,,,,,,,,,,,,CEzvwesyiXwMvpma9D1jr4hsf7S6ABdEJwFXuTTypump,,,SIGBULL,0.05,,,,,-0.155523,False,87,0,trending,2026-07-04 02:27:29 UTC,2026-07-04 02:33:01 UTC,6973,0,0.0838,58,,,,,,,
bot_trade_log,108,2026-07-04 02:37:01 UTC,close,,,,,,,,,,,,,,,,,8THSuQMkLYm9oXoCLYJ3PLRtBySDbnfYLP5fGsWz58w3,,,Bull,0.05,,,,,-0.071682,False,82,0,trending,2026-07-04 02:31:59 UTC,2026-07-04 02:37:01 UTC,,,,,,,,,,,
bot_positions,210,2026-07-04 02:37:01 UTC,close,,,,,,,,,,,,,,,,,8THSuQMkLYm9oXoCLYJ3PLRtBySDbnfYLP5fGsWz58w3,,,Bull,0.05,,,,,-0.071682,False,82,0,trending,2026-07-04 02:31:59 UTC,2026-07-04 02:37:01 UTC,6553.09,0,0.167,57,,,,,,,
bot_trade_log,109,2026-07-04 02:40:01 UTC,close,,,,,,,,,,,,,,,,,BEWayGKKSneVPMvKsvMXnS6A4rFZBbGDifRvaBGUpump,,,Stretch,0.05,,,,,0.114476,True,50,0,trending,2026-07-04 02:34:29 UTC,2026-07-04 02:40:01 UTC,,,,,,,,,,,
bot_positions,211,2026-07-04 02:40:01 UTC,close,,,,,,,,,,,,,,,,,BEWayGKKSneVPMvKsvMXnS6A4rFZBbGDifRvaBGUpump,,,Stretch,0.05,,,,,0.114476,True,50,0,trending,2026-07-04 02:34:29 UTC,2026-07-04 02:40:01 UTC,10605.4,0,0.5136,129,,,,,,,
bot_trade_log,110,2026-07-04 02:48:01 UTC,close,,,,,,,,,,,,,,,,,78wyX22f6kojz4SnMAQrvw6kp7Kvy3UEc4kXjU5ppump,,,MOLTVERSE,0.05,,,,,-0.043743,False,67,0,trending,2026-07-04 02:42:29 UTC,2026-07-04 02:48:01 UTC,,,,,,,,,,,
bot_positions,212,2026-07-04 02:48:01 UTC,close,,,,,,,,,,,,,,,,,78wyX22f6kojz4SnMAQrvw6kp7Kvy3UEc4kXjU5ppump,,,MOLTVERSE,0.05,,,,,-0.043743,False,67,0,trending,2026-07-04 02:42:29 UTC,2026-07-04 02:48:01 UTC,5770.08,0,0.1432,55,,,,,,,
gmgn_api,20,2026-07-04 02:48:31 UTC,buy,,,,,,,,,,,,,,,,,4AVMaUXYdvhYXV9eVmHj2dpp65wy22bP6jEwVUg6pump,977824.125908,,Bell,0.049382715,,4.05679003725,,,,,,,,,,,,,,4.148793149325e-06,pump,3Zus1HgvhPKKYzd91rmsYyMv1WDHHiN4pwQhMM8LZ7vjbn3J4FcDHtDwz3DwkZ7zmXywdb8eZ23coTZ5EBNYZPkb,0.00862575,0.05070996275,0.0001,0.0
bot_trade_log,111,2026-07-04 02:49:01 UTC,close,,,,,,,,,,,,,,,,,BSN1QSg3DQU5XHwgCxFzZsmqNfFWWr5nhMHYFGGzpump,,,TUNS,0.05,,,,,-0.043743,False,55,0,trending,2026-07-04 02:43:29 UTC,2026-07-04 02:49:01 UTC,,,,,,,,,,,
bot_positions,213,2026-07-04 02:49:01 UTC,close,,,,,,,,,,,,,,,,,BSN1QSg3DQU5XHwgCxFzZsmqNfFWWr5nhMHYFGGzpump,,,TUNS,0.05,,,,,-0.043743,False,55,0,trending,2026-07-04 02:43:29 UTC,2026-07-04 02:49:01 UTC,12538.1,0,0.4762,240,,,,,,,
gmgn_api,19,2026-07-04 02:59:56 UTC,sell,,,,,,,,,,,,,,,,,4AVMaUXYdvhYXV9eVmHj2dpp65wy22bP6jEwVUg6pump,977824.125908,,Bell,0.027920786,4.05679003725,2.29425098562,-1.7625390516299997,-43.446642183749354,,,,,,,,,,,,2.346281834886e-06,pump,3jVUbVPV6RK4Bm8nKiyZaivp1Dn2xnq3M2ZfjUfHZ3watVSmpsCYocPwN9DEWeF48s9CZsFXCNasWZkq5Vggr5Jd,0.20583585,0.02867823387,0.0025,0.0
bot_trade_log,112,2026-07-04 03:02:21 UTC,close,,,,,,,,,,,,,,,,,4AVMaUXYdvhYXV9eVmHj2dpp65wy22bP6jEwVUg6pump,,,Bell,0.05,,,,,-0.028988,False,87,0,trending,2026-07-04 02:48:29 UTC,2026-07-04 03:02:21 UTC,,,,,,,,,,,
bot_positions,214,2026-07-04 03:02:21 UTC,close,,,,,,,,,,,,,,,,,4AVMaUXYdvhYXV9eVmHj2dpp65wy22bP6jEwVUg6pump,,,Bell,0.05,,,,,-0.028988,False,87,0,trending,2026-07-04 02:48:29 UTC,2026-07-04 03:02:21 UTC,4107.83,0,0.0171,65,,,,,,,
gmgn_api,18,2026-07-04 03:02:52 UTC,buy,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,43463.899296,,ALYCIA,0.049505928,,4.07285269656,,,,,,,,,,,,,,9.3706564816741e-05,pump,56LZrrKRwxvCtWrXQD2CfAbPiByx9ywmn8WDvxzvsLuH4s9G8LE3PZ4wjEcD9V5ePjjawSmouU1VziBKz1FsbJJY,0.00863835,0.04877681349,0.0001,0.0
gmgn_api,17,2026-07-04 03:04:21 UTC,buy,,,,,,,,,,,,,,,,,8isZu7SSvdqwmS4DUWBi9xxeJkVdTXQzF31Fts3hpump,522154.602603,,ASH,0.049382715,,4.06074065445,,,,,,,,,,,,,,7.776893344491e-06,pump,41MGT4pkPz1wx45YTrct6C2hY5SYQgyfx5F9Mqmn1ACp6UgCPFTFTT1iNAE385xx4k1nZr4HhUN9tk2fgh2GiZcV,0.01685715,0.03857705328,0.0001,0.0001
bot_trade_log,113,2026-07-04 03:08:21 UTC,close,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,,,ALYCIA,0.05,,,,,-0.153484,False,100,0.05,trending,2026-07-04 03:02:49 UTC,2026-07-04 03:08:21 UTC,,,,,,,,,,,
bot_positions,215,2026-07-04 03:08:21 UTC,close,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,,,ALYCIA,0.05,,,,,-0.153484,False,100,0.05,trending,2026-07-04 03:02:49 UTC,2026-07-04 03:08:21 UTC,93694.8,9,0.1995,909,,,,,,,
gmgn_api,16,2026-07-04 03:08:52 UTC,buy,,,,,,,,,,,,,,,,,Cr42d1FkN1tDRXkzVRa6weUJ2wj69ycAWFALCN5ypump,492701.482187,,bullinu,0.049382715,,4.05283942005,,,,,,,,,,,,,,8.225750409795e-06,pump,24ddjWdFtuK6HJDjJx45vmMYF4AkAm5adTyPhnqfDmrE5uybvg9RmATd2YVeRoQNDhLn7FSzqfJFW6g3nELRqDCz,0.01682435,0.05066057995,0.0001,0.0001
bot_trade_log,114,2026-07-04 03:09:21 UTC,close,,,,,,,,,,,,,,,,,8isZu7SSvdqwmS4DUWBi9xxeJkVdTXQzF31Fts3hpump,,,ASH,0.05,,,,,-0.155558,False,65,0,trending,2026-07-04 03:04:19 UTC,2026-07-04 03:09:21 UTC,,,,,,,,,,,
bot_positions,216,2026-07-04 03:09:21 UTC,close,,,,,,,,,,,,,,,,,8isZu7SSvdqwmS4DUWBi9xxeJkVdTXQzF31Fts3hpump,,,ASH,0.05,,,,,-0.155558,False,65,0,trending,2026-07-04 03:04:19 UTC,2026-07-04 03:09:21 UTC,9997.47,0,0.4975,112,,,,,,,
gmgn_api,15,2026-07-04 03:09:51 UTC,buy,,,,,,,,,,,,,,,,,FbXGUfo7Z9DVRvPRjyxb5tMFm4CtJnU1epKU6ra5pump,437738.962933,,NFT,0.049382715,,4.0553085558,,,,,,,,,,,,,,9.26421657602e-06,pump,2SjwD1AfpmmzzrGg9EZYzDt77sBguRG4XbuzcJTrUTpBNETZjjGruGEkbPCpYRCDMTSUAhLUuiTHuMXeSxgqm45w,0.0086226,0.0506914442,0.0001,0.0
bot_trade_log,115,2026-07-04 03:14:21 UTC,close,,,,,,,,,,,,,,,,,Cr42d1FkN1tDRXkzVRa6weUJ2wj69ycAWFALCN5ypump,,,bullinu,0.05,,,,,-0.155558,False,77,0,trending,2026-07-04 03:08:49 UTC,2026-07-04 03:14:21 UTC,,,,,,,,,,,
bot_positions,217,2026-07-04 03:14:21 UTC,close,,,,,,,,,,,,,,,,,Cr42d1FkN1tDRXkzVRa6weUJ2wj69ycAWFALCN5ypump,,,bullinu,0.05,,,,,-0.155558,False,77,0,trending,2026-07-04 03:08:49 UTC,2026-07-04 03:14:21 UTC,6392.43,0,0.2156,54,,,,,,,
bot_trade_log,116,2026-07-04 03:15:21 UTC,close,,,,,,,,,,,,,,,,,FbXGUfo7Z9DVRvPRjyxb5tMFm4CtJnU1epKU6ra5pump,,,NFT,0.05,,,,,-0.052779,False,65,0.0125,trending,2026-07-04 03:09:49 UTC,2026-07-04 03:15:21 UTC,,,,,,,,,,,
bot_positions,218,2026-07-04 03:15:21 UTC,close,,,,,,,,,,,,,,,,,FbXGUfo7Z9DVRvPRjyxb5tMFm4CtJnU1epKU6ra5pump,,,NFT,0.05,,,,,-0.052779,False,65,0.0125,trending,2026-07-04 03:09:49 UTC,2026-07-04 03:15:21 UTC,9648.09,1,0.4114,54,,,,,,,
gmgn_api,14,2026-07-04 03:17:22 UTC,buy,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,98965.988691,,RANDY,0.049505928,,4.0743378744,,,,,,,,,,,,,,4.116907160121e-05,pump,pBNYtzShPHuRimpkXN6DqWruP4jDm4cRM2AivSMPuRPiDS3JNLLuj3EE27VVUBtvsewwztSG87dpd16w7KXTL8H,0.0168715,0.0487946001,0.0001,0.0001
gmgn_api,13,2026-07-04 03:19:21 UTC,buy,,,,,,,,,,,,,,,,,ByEeXxxmTcxg4pSn9xMK1YtssJFwZnf6hd7Xgw37pump,473770.527684,,𓄀,0.049382715,,4.0651850988,,,,,,,,,,,,,,8.580493850208e-06,pump,2BQqP2yxgW9kLH1SZ5AKZnbNo526kH7MvmqJb5EhQ1YYmsrwsSdcLLqSbCRH4CvjxNoAeC2pNzC3tM9ci65x44VZ,0.0168756,0.03861927552,0.0001,0.0001
bot_trade_log,117,2026-07-04 03:22:21 UTC,close,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,,,RANDY,0.05,,,,,-0.153484,False,55,0.15,trending,2026-07-04 03:17:19 UTC,2026-07-04 03:22:21 UTC,,,,,,,,,,,
bot_positions,219,2026-07-04 03:22:21 UTC,close,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,,,RANDY,0.05,,,,,-0.153484,False,55,0.15,trending,2026-07-04 03:17:19 UTC,2026-07-04 03:22:21 UTC,44352,7,0.411,218,,,,,,,
gmgn_api,12,2026-07-04 03:23:46 UTC,buy,,,,,,,,,,,,,,,,,CMtVJQnWy7s76iJbCG4HaxPoEMLPtkj6imq9Jh3Upump,510624.446626,,Rubi,0.049382715,,4.0661727531,,,,,,,,,,,,,,7.963137646068e-06,pump,3sJ49uyhn44ScbsvoaRT3Cwe99CMg3zjNh7DXnFLPMu1doBfpoaRiqRWE6WTAECCkjk9duJ2xj3uukvBz7JdCGnU,0.0168797,0.0508272469,0.0001,0.0001
bot_trade_log,118,2026-07-04 03:24:46 UTC,close,,,,,,,,,,,,,,,,,ByEeXxxmTcxg4pSn9xMK1YtssJFwZnf6hd7Xgw37pump,,,𓄀,0.05,,,,,-0.155558,False,57,0.15,trending,2026-07-04 03:19:19 UTC,2026-07-04 03:24:46 UTC,,,,,,,,,,,
bot_positions,220,2026-07-04 03:24:46 UTC,close,,,,,,,,,,,,,,,,,ByEeXxxmTcxg4pSn9xMK1YtssJFwZnf6hd7Xgw37pump,,,𓄀,0.05,,,,,-0.155558,False,57,0.15,trending,2026-07-04 03:19:19 UTC,2026-07-04 03:24:46 UTC,7948.63,0,0.2823,54,,,,,,,
gmgn_api,11,2026-07-04 03:26:47 UTC,buy,,,,,,,,,,,,,,,,,BADRkMkJFwRrT42mj4QxCzL2rHduJMqtESCQEzzspump,422488.43356,,Z,0.049382715,,4.0661727531,,,,,,,,,,,,,,9.624341003504e-06,pump,53NiSXYxKDpMVNULawTguzce9JbZcxuBiyq2pazpUiG6riw53Mh1u4bCbEutB1KZzK82f82zBQ9aEPPz2QPn3j9m,0.0168797,0.03862865824,0.0001,0.0001
gmgn_api,10,2026-07-04 03:28:27 UTC,sell,,,,,,,,,,,,,,,,,CMtVJQnWy7s76iJbCG4HaxPoEMLPtkj6imq9Jh3Upump,357437.112638,,Rubi,0.080921114,5.025456215754841,6.6598076822,1.6343514664451595,32.52145469542558,,,,,,,,,,,,1.863211023107e-05,pump,38GxnBZpGaGSMxbR4jFFb7tWtqbqEE8f4G7N3Kx7zEVVBZMxsqiA6ZhSC3et2SRRZCN5tVFnQ7jjqvCw7XbtXuzp,0.0168715,0.0832476845,0.0001,0.0001
bot_trade_log,119,2026-07-04 03:28:46 UTC,close,,,,,,,,,,,,,,,,,CMtVJQnWy7s76iJbCG4HaxPoEMLPtkj6imq9Jh3Upump,,,Rubi,0.05,,,,,-0.076653,False,62,0,trending,2026-07-04 03:23:44 UTC,2026-07-04 03:28:46 UTC,,,,,,,,,,,
bot_positions,221,2026-07-04 03:28:46 UTC,close,,,,,,,,,,,,,,,,,CMtVJQnWy7s76iJbCG4HaxPoEMLPtkj6imq9Jh3Upump,,,Rubi,0.05,,,,,-0.076653,False,62,0,trending,2026-07-04 03:23:44 UTC,2026-07-04 03:28:46 UTC,7934.1,0,0.2378,88,,,,,,,
bot_trade_log,120,2026-07-04 03:31:46 UTC,close,,,,,,,,,,,,,,,,,BADRkMkJFwRrT42mj4QxCzL2rHduJMqtESCQEzzspump,,,Z,0.05,,,,,0.026126,True,65,0,trending,2026-07-04 03:26:44 UTC,2026-07-04 03:31:46 UTC,,,,,,,,,,,
bot_positions,222,2026-07-04 03:31:46 UTC,close,,,,,,,,,,,,,,,,,BADRkMkJFwRrT42mj4QxCzL2rHduJMqtESCQEzzspump,,,Z,0.05,,,,,0.026126,True,65,0,trending,2026-07-04 03:26:44 UTC,2026-07-04 03:31:46 UTC,10056.9,0,0.4608,134,,,,,,,
gmgn_api,9,2026-07-04 03:33:46 UTC,buy,,,,,,,,,,,,,,,,,JEBdiLotTrCv5xdJUQyrASVZqh2LMVC6mrTUxkFdpump,86398.803833,,🧸,0.049505928,,4.08374400072,,,,,,,,,,,,,,4.7266209942394e-05,pump,3PBr9QYMtLTjNUi2K7QxLAPvVLUm4qcEgKvx7Der4wpzTzkQuZUp1goHjjpEARmAc3wKr4Guy9jXHbgekS9yC7FE,0.01691045,0.04890724863,0.0001,0.0001
gmgn_api,8,2026-07-04 03:35:16 UTC,buy,,,,,,,,,,,,,,,,,4KSztrWX5XxL1BTUzC5vSDTfBhzfAYgr2FRRFMFJpump,155839.503276,,BROCCOLI,0.049382715,,4.0711110246,,,,,,,,,,,,,,2.6123742302616e-05,pump,3WL5gJTKYt3wMAvqEp162E8xy1VvN1hku6YowYbp8PVbiSb2zkqA5UhM2Siwdw3dq57v2xyMeA6o4EppXTACkpgF,0.0086562,0.0508889754,0.0001,0.0
bot_trade_log,121,2026-07-04 03:38:46 UTC,close,,,,,,,,,,,,,,,,,JEBdiLotTrCv5xdJUQyrASVZqh2LMVC6mrTUxkFdpump,,,🧸,0.05,,,,,-0.155558,False,100,0.09,trending,2026-07-04 03:33:44 UTC,2026-07-04 03:38:46 UTC,,,,,,,,,,,
bot_positions,223,2026-07-04 03:38:46 UTC,close,,,,,,,,,,,,,,,,,JEBdiLotTrCv5xdJUQyrASVZqh2LMVC6mrTUxkFdpump,,,🧸,0.05,,,,,-0.155558,False,100,0.09,trending,2026-07-04 03:33:44 UTC,2026-07-04 03:38:46 UTC,47181.3,8,0.0209,162,,,,,,,
bot_trade_log,122,2026-07-04 03:40:45 UTC,close,,,,,,,,,,,,,,,,,4KSztrWX5XxL1BTUzC5vSDTfBhzfAYgr2FRRFMFJpump,,,BROCCOLI,0.05,,,,,-0.052779,False,75,0,trending,2026-07-04 03:35:14 UTC,2026-07-04 03:40:45 UTC,,,,,,,,,,,
bot_positions,224,2026-07-04 03:40:45 UTC,close,,,,,,,,,,,,,,,,,4KSztrWX5XxL1BTUzC5vSDTfBhzfAYgr2FRRFMFJpump,,,BROCCOLI,0.05,,,,,-0.052779,False,75,0,trending,2026-07-04 03:35:14 UTC,2026-07-04 03:40:45 UTC,25659.7,0,0.0441,117,,,,,,,
gmgn_api,7,2026-07-04 03:50:02 UTC,sell,,,,,,,,,,,,,,,,,DYpHuMiNHrfAaWKj5Y3iQL8ydZ9oJy2ANCH4c7DApump,43463.899297,,ALYCIA,0.0266054,4.072852696580705,2.202395012,-1.870457684580705,-45.925002054481766,,,,,,,,,,,,5.0671822994656e-05,pump,4xz8CxVGJ6NZrKkZF4gJm33J4RaJyEKQZpATQW8Kd2fTewupr4akqTM1JzdmHAwcRMgsDArrf8juPW76akfVc6Tw,0.55228051148,0.0267499431,0.006666666,0.0
gmgn_api,6,2026-07-04 03:50:10 UTC,sell,,,,,,,,,,,,,,,,,JEBdiLotTrCv5xdJUQyrASVZqh2LMVC6mrTUxkFdpump,86398.803833,,🧸,0.049064257,4.08374400072,4.05908598161,-0.024658019110000318,-0.6038091297018836,,,,,,,,,,,,4.698081225511e-05,pump,4bV5K6oueiNtbcrfPTbBxaukBbujowfo7gvEx14ZXAHzNBgU5aG92C18Mfjkeq7hQBL4eXhoACK1jixxtvyQXvpL,0.93729102414,0.04930079252,0.0100006,0.001323918
gmgn_api,5,2026-07-04 03:50:11 UTC,sell,,,,,,,,,,,,,,,,,ByEeXxxmTcxg4pSn9xMK1YtssJFwZnf6hd7Xgw37pump,473770.527684,,𓄀,0.013426752,4.0651850988,1.11079519296,-2.95438990584,-72.67540921352155,,,,,,,,,,,,2.34458482873e-06,pump,3eNpbVHMaxzg35YJBbsQjKSYHDjjfUgGQCyMtNTHeXEbw5oz4hMRqWubVEYAHPaiZDQPR97V2hAjjxFnaVaoKC8U,0.93729102414,0.01055262515,0.0100006,0.001323918
gmgn_api,4,2026-07-04 03:50:13 UTC,sell,,,,,,,,,,,,,,,,,6qFT4kuLTzRKe1xgM4qCmgLGaUMLmg8g61476RfCpump,98965.988691,,RANDY,0.065082307,,5.38425925811,,,,,,,,,,,,,,5.4405147960634e-05,pump,3t3tDGs34xyexEMAqnBkt961nKjs5F6BdDRoYMf772na1pzgxzVCENiDVLpAWawUk3CGU8fxsvwHCHCkvgHmLLVD,0.827763288,0.06539599675,0.0100006,0.0
gmgn_api,3,2026-07-04 03:50:14 UTC,sell,,,,,,,,,,,,,,,,,FbXGUfo7Z9DVRvPRjyxb5tMFm4CtJnU1epKU6ra5pump,437738.962933,,NFT,0.012280391,,1.01583394352,,,,,,,,,,,,,,2.320638617968e-06,pump,6HigMmHpaGwEbwdA1qh1rSDZ2VSR1hszo9MKxNZ6L66GzCF2o2NRjtVq3TDBHaUafgzK4VkMYV48qVXyH8e9xFm,0.827663232,0.01269801632,0.0100006,0.0
gmgn_api,2,2026-07-04 03:50:16 UTC,sell,,,,,,,,,,,,,,,,,Cr42d1FkN1tDRXkzVRa6weUJ2wj69ycAWFALCN5ypump,492701.482187,,bullinu,0.014403387,4.05283942005,1.19144817264,-2.86139124741,-70.60213718940533,,,,,,,,,,,,2.418194822208e-06,pump,5w8Yd454oxsGCUABD711jQ3XZH27SjkibD4wK81SKWqNDsBjYB6Bp5ctEksLQxH6xVauqfNZAnk7riL5DWSynCzk,0.910383232,0.01489323968,0.0100006,0.001
gmgn_api,1,2026-07-04 03:50:17 UTC,sell,,,,,,,,,,,,,,,,,8isZu7SSvdqwmS4DUWBi9xxeJkVdTXQzF31Fts3hpump,522154.602603,,ASH,0.01460643,4.06074065445,1.2082438896,-2.8524967648499997,-70.24572627468993,,,,,,,,,,,,2.313958134224e-06,pump,5unp2Gk1KkbZEXjTv7W1roD4FJy7gSH7we2spSSkd2gXmqa6W3qVdJyNagnWH3a75TNpF12mdmmxPgyLFGwEtsMv,0.89242794608,0.01147839264,0.009783539,0.001
